COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,COUNTY NAME,STATE,Health_District,Lab_Report_Date,Number_of_PCR_Testing_Encounters,Number_of_Positive_PCR_Testing_Encounters,Total_Number_of_Testing_Encounters,Total_Number_of_Positive_Testing_Encounters
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/16/2020,1533,86,1639,94
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/17/2020,1532,94,1581,100
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/18/2020,1476,72,1608,88
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/19/2020,2017,117,2266,139
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/20/2020,1733,114,1973,139
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/21/2020,1680,102,1925,116
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/22/2020,2012,84,2196,93
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/23/2020,1495,93,1608,104
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/24/2020,1511,102,1619,117
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/25/2020,1535,84,1661,97
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/26/2020,2384,143,2636,165
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/27/2020,1709,92,1919,105
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/28/2020,1807,127,2008,142
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/29/2020,1765,93,1958,107
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/30/2020,1506,78,1631,92
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,8/31/2020,1824,111,1862,117
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/1/2020,1430,61,1570,72
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/2/2020,2234,180,2504,206
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/3/2020,2137,138,2357,152
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/4/2020,1726,84,1976,104
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/5/2020,1712,97,1894,106
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/6/2020,1286,81,1376,93
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/7/2020,981,78,1004,81
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/8/2020,1826,105,1894,112
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/9/2020,1239,85,1338,101
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/10/2020,1746,124,1995,146
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/11/2020,2093,152,2325,169
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/12/2020,1476,83,1618,100
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/13/2020,1633,92,1690,97
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/14/2020,1642,87,1686,92
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/15/2020,1734,84,1835,90
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/16/2020,2554,114,2719,131
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/17/2020,2024,110,2232,128
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/18/2020,1986,86,2124,92
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/19/2020,1696,107,1816,119
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/20/2020,1371,56,1483,65
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/21/2020,1699,90,1743,90
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/22/2020,1689,72,1800,84
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/23/2020,2338,86,2506,108
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/24/2020,2021,82,2187,99
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/25/2020,1860,75,2013,86
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/26/2020,2243,96,2383,112
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/27/2020,1707,51,1802,59
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/28/2020,1699,71,1733,78
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/29/2020,1834,78,1926,88
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,9/30/2020,2652,80,2830,94
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,10/1/2020,2267,91,2421,104
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,10/2/2020,2131,100,2260,111
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,10/3/2020,1201,30,1221,30
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,10/4/2020,1260,51,1326,59
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,10/5/2020,848,24,855,24
51051,0.031,0.129,0.129,0.182,0.528,Fairfax,VA,Fairfax,Not Reported,1619,433,2003,528
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,2/2/2020,1,0,1,0
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/9/2020,1,0,1,0
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/12/2020,12,0,12,0
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/13/2020,3,1,3,1
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/14/2020,3,1,3,1
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/15/2020,7,0,7,0
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/16/2020,15,1,15,1
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/17/2020,18,3,18,3
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/18/2020,24,1,24,1
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/19/2020,37,9,37,9
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/20/2020,19,5,19,5
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/21/2020,23,5,23,5
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/22/2020,49,7,49,7
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/23/2020,39,12,39,12
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/24/2020,32,7,32,7
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/25/2020,41,7,41,7
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/26/2020,104,18,104,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/27/2020,64,11,64,11
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/28/2020,68,9,68,9
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/29/2020,30,7,30,7
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/30/2020,90,22,90,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,3/31/2020,56,12,56,12
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/1/2020,70,15,70,15
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/2/2020,56,13,56,13
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/3/2020,94,19,94,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/4/2020,117,21,117,21
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/5/2020,255,38,255,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/6/2020,169,30,169,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/7/2020,96,30,96,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/8/2020,101,41,101,41
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/9/2020,101,31,101,31
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/10/2020,107,30,107,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/11/2020,84,29,84,29
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/12/2020,54,13,54,13
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/13/2020,36,14,36,14
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/14/2020,52,27,52,27
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/15/2020,94,35,94,35
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/16/2020,99,41,100,42
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/17/2020,73,26,74,26
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/18/2020,108,44,109,44
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/19/2020,48,25,49,25
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/20/2020,46,19,47,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/21/2020,72,23,72,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/22/2020,123,43,125,43
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/23/2020,112,55,134,58
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/24/2020,112,40,134,42
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/25/2020,116,36,141,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/26/2020,94,33,118,40
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/27/2020,97,33,120,35
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/28/2020,119,41,160,43
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/29/2020,162,51,209,54
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,4/30/2020,141,34,229,45
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/1/2020,159,47,216,52
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/2/2020,212,72,295,77
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/3/2020,101,30,128,33
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/4/2020,80,16,84,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/5/2020,186,50,243,56
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/6/2020,222,56,325,60
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/7/2020,177,53,240,59
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/8/2020,169,45,271,51
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/9/2020,203,38,286,44
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/10/2020,148,35,189,37
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/11/2020,124,31,128,33
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/12/2020,144,31,245,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/13/2020,214,49,318,54
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/14/2020,196,48,335,52
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/15/2020,175,36,275,41
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/16/2020,164,37,282,48
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/17/2020,155,31,173,31
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/18/2020,145,24,151,24
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/19/2020,210,50,318,61
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/20/2020,280,46,389,52
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/21/2020,170,37,274,41
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/22/2020,399,65,481,70
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/23/2020,296,20,417,33
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/24/2020,212,32,238,33
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/25/2020,235,30,235,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/26/2020,416,57,424,62
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/27/2020,933,59,1002,64
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/28/2020,288,25,405,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/29/2020,194,15,298,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/30/2020,173,14,276,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,5/31/2020,135,7,158,10
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/1/2020,226,22,229,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/2/2020,183,18,264,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/3/2020,287,26,386,35
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/4/2020,338,28,437,32
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/5/2020,388,22,486,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/6/2020,179,15,259,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/7/2020,179,10,204,12
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/8/2020,185,14,202,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/9/2020,307,21,368,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/10/2020,284,17,393,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/11/2020,230,11,307,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/12/2020,275,13,375,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/13/2020,250,16,359,21
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/14/2020,221,15,247,15
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/15/2020,270,8,278,10
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/16/2020,258,13,321,14
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/17/2020,237,17,347,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/18/2020,199,6,316,10
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/19/2020,281,11,391,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/20/2020,953,21,1039,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/21/2020,213,2,246,2
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/22/2020,250,5,262,6
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/23/2020,204,6,269,10
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/24/2020,285,6,419,11
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/25/2020,349,8,453,14
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/26/2020,301,13,412,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/27/2020,220,11,332,15
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/28/2020,238,14,266,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/29/2020,277,17,288,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,6/30/2020,267,10,360,12
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/1/2020,380,16,498,26
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/2/2020,327,16,417,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/3/2020,280,15,362,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/4/2020,205,12,212,12
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/5/2020,230,14,237,15
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/6/2020,258,6,268,6
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/7/2020,398,15,468,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/8/2020,335,19,450,21
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/9/2020,327,14,415,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/10/2020,429,29,513,33
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/11/2020,355,22,431,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/12/2020,320,28,332,29
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/13/2020,386,28,410,32
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/14/2020,345,10,424,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/15/2020,353,13,468,28
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/16/2020,495,26,574,34
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/17/2020,444,15,581,57
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/18/2020,339,12,417,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/19/2020,408,22,416,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/20/2020,360,11,369,11
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/21/2020,498,19,562,25
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/22/2020,368,10,427,13
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/23/2020,570,25,658,30
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/24/2020,586,16,646,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/25/2020,407,18,460,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/26/2020,442,19,451,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/27/2020,401,16,421,18
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/28/2020,414,19,458,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/29/2020,537,23,627,34
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/30/2020,493,17,541,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,7/31/2020,519,18,554,20
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/1/2020,441,18,477,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/2/2020,515,22,540,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/3/2020,395,18,407,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/4/2020,222,6,236,7
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/5/2020,384,15,455,19
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/6/2020,511,24,559,27
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/7/2020,439,20,482,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/8/2020,484,15,522,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/9/2020,398,20,421,21
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/10/2020,364,22,367,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/11/2020,413,16,446,16
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/12/2020,457,33,494,39
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/13/2020,669,24,713,27
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/14/2020,624,41,667,46
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/15/2020,347,10,386,11
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/16/2020,375,26,397,27
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/17/2020,329,20,334,21
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/18/2020,257,11,289,17
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/19/2020,619,23,682,28
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/20/2020,510,34,555,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/21/2020,475,20,539,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/22/2020,448,21,473,22
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/23/2020,432,13,459,17
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/24/2020,292,13,307,15
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/25/2020,349,21,375,23
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/26/2020,486,31,526,38
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/27/2020,427,29,463,32
51007,0.013000000000000001,0.069,0.11599999999999999,0.13,0.672,Arlington,VA,Arlington,8/28/2020,462,23,516,24
